time_s,x_m,y_m,z_m
0.000000000,521.249602753,954.964471538,0.000000000
0.200000000,521.983070915,954.823551772,0.000000000
0.400000000,522.716539078,954.682632006,0.000000000
0.600000000,523.450007241,954.541712239,0.000000000
0.800000000,524.183475404,954.400792473,0.000000000
1.000000000,524.916943567,954.259872706,0.000000000
1.200000000,525.650411730,954.118952940,0.000000000
1.400000000,526.383879893,953.978033173,0.000000000
1.600000000,527.117348056,953.837113407,0.000000000
1.800000000,527.850816219,953.696193640,0.000000000
2.000000000,528.584284382,953.555273874,0.000000000
2.200000000,529.317752545,953.414354108,0.000000000
2.400000000,530.051220708,953.273434341,0.000000000
2.600000000,530.784688871,953.132514575,0.000000000
2.800000000,531.518157034,952.991594808,0.000000000
3.000000000,532.251625197,952.850675042,0.000000000
3.200000000,532.985093360,952.709755275,0.000000000
3.400000000,533.718561523,952.568835509,0.000000000
3.600000000,534.452029685,952.427915742,0.000000000
3.800000000,535.185497848,952.286995976,0.000000000
4.000000000,535.918966011,952.146076210,0.000000000
4.200000000,536.652434174,952.005156443,0.000000000
4.400000000,537.385902337,951.864236677,0.000000000
4.600000000,538.119370500,951.723316910,0.000000000
4.800000000,538.852838663,951.582397144,0.000000000
5.000000000,539.586306826,951.441477377,0.000000000
5.200000000,540.319774989,951.300557611,0.000000000
5.400000000,541.053243152,951.159637844,0.000000000
5.600000000,541.786711315,951.018718078,0.000000000
5.800000000,542.520179478,950.877798311,0.000000000
6.000000000,543.253647641,950.736878545,0.000000000
6.200000000,543.987115804,950.595958779,0.000000000
6.400000000,544.720583967,950.455039012,0.000000000
6.600000000,545.454052130,950.314119246,0.000000000
6.800000000,546.187520292,950.173199479,0.000000000
7.000000000,546.920988455,950.032279713,0.000000000
7.200000000,547.654456618,949.891359946,0.000000000
7.400000000,548.387924781,949.750440180,0.000000000
7.600000000,549.121392944,949.609520413,0.000000000
7.800000000,549.854861107,949.468600647,0.000000000
8.000000000,550.588329270,949.327680881,0.000000000
8.200000000,551.321797433,949.186761114,0.000000000
8.400000000,552.055265596,949.045841348,0.000000000
8.600000000,552.788733759,948.904921581,0.000000000
