time_s,x_m,y_m,z_m
0.000000000,801.003820151,333.838335733,0.000000000
0.200000000,802.677362604,337.471413720,0.000000000
0.400000000,804.350905057,341.104491707,0.000000000
0.600000000,806.024447510,344.737569694,0.000000000
0.800000000,807.697989963,348.370647680,0.000000000
1.000000000,809.371532416,352.003725667,0.000000000
1.200000000,811.045074869,355.636803654,0.000000000
1.400000000,812.718617322,359.269881641,0.000000000
1.600000000,814.392159775,362.902959627,0.000000000
1.800000000,816.065702228,366.536037614,0.000000000
2.000000000,817.739244681,370.169115601,0.000000000
2.200000000,819.412787134,373.802193588,0.000000000
2.400000000,821.086329587,377.435271575,0.000000000
2.600000000,822.759872040,381.068349561,0.000000000
2.800000000,824.433414493,384.701427548,0.000000000
3.000000000,826.106956946,388.334505535,0.000000000
3.200000000,827.780499399,391.967583522,0.000000000
3.400000000,829.454041853,395.600661508,0.000000000
3.600000000,831.127584306,399.233739495,0.000000000
3.800000000,832.801126759,402.866817482,0.000000000
4.000000000,834.474669212,406.499895469,0.000000000
4.200000000,836.148211665,410.132973455,0.000000000
4.400000000,837.821754118,413.766051442,0.000000000
4.600000000,839.495296571,417.399129429,0.000000000
4.800000000,841.168839024,421.032207416,0.000000000
5.000000000,842.842381477,424.665285402,0.000000000
5.200000000,844.515923930,428.298363389,0.000000000
5.400000000,846.189466383,431.931441376,0.000000000
5.600000000,847.863008836,435.564519363,0.000000000
5.800000000,849.536551289,439.197597349,0.000000000
6.000000000,851.210093742,442.830675336,0.000000000
6.200000000,852.883636195,446.463753323,0.000000000
6.400000000,854.557178648,450.096831310,0.000000000
6.600000000,856.230721101,453.729909296,0.000000000
6.800000000,857.904263554,457.362987283,0.000000000
7.000000000,859.577806007,460.996065270,0.000000000
7.200000000,861.251348460,464.629143257,0.000000000
7.400000000,862.924890913,468.262221244,0.000000000
7.600000000,864.598433366,471.895299230,0.000000000
7.800000000,866.271975819,475.528377217,0.000000000
8.000000000,867.945518272,479.161455204,0.000000000
8.200000000,869.619060725,482.794533191,0.000000000
8.400000000,871.292603178,486.427611177,0.000000000
8.600000000,872.966145632,490.060689164,0.000000000
8.800000000,874.639688085,493.693767151,0.000000000
9.000000000,876.313230538,497.326845138,0.000000000
9.200000000,877.986772991,500.959923124,0.000000000
9.400000000,879.660315444,504.593001111,0.000000000
9.600000000,881.333857897,508.226079098,0.000000000
9.800000000,883.007400350,511.859157085,0.000000000
10.000000000,884.680942803,515.492235071,0.000000000
10.200000000,886.354485256,519.125313058,0.000000000
10.400000000,888.028027709,522.758391045,0.000000000
10.600000000,889.701570162,526.391469032,0.000000000
10.800000000,891.375112615,530.024547018,0.000000000
11.000000000,893.048655068,533.657625005,0.000000000
11.200000000,894.722197521,537.290702992,0.000000000
11.400000000,896.395739974,540.923780979,0.000000000
11.600000000,898.069282427,544.556858965,0.000000000
11.800000000,899.742824880,548.189936952,0.000000000
12.000000000,901.416367333,551.823014939,0.000000000
12.200000000,903.089909786,555.456092926,0.000000000
12.400000000,904.763452239,559.089170913,0.000000000
12.600000000,906.436994692,562.722248899,0.000000000
12.800000000,908.110537145,566.355326886,0.000000000
13.000000000,909.784079598,569.988404873,0.000000000
13.200000000,911.457622051,573.621482860,0.000000000
13.400000000,913.131164504,577.254560846,0.000000000
13.600000000,914.804706957,580.887638833,0.000000000
13.800000000,916.478249411,584.520716820,0.000000000
14.000000000,918.151791864,588.153794807,0.000000000
14.200000000,919.825334317,591.786872793,0.000000000
14.400000000,921.498876770,595.419950780,0.000000000
14.600000000,923.172419223,599.053028767,0.000000000
14.800000000,924.845961676,602.686106754,0.000000000
15.000000000,926.519504129,606.319184740,0.000000000
15.200000000,928.193046582,609.952262727,0.000000000
15.400000000,929.866589035,613.585340714,0.000000000
15.600000000,931.540131488,617.218418701,0.000000000
15.800000000,933.213673941,620.851496687,0.000000000
16.000000000,934.887216394,624.484574674,0.000000000
16.200000000,936.560758847,628.117652661,0.000000000
16.400000000,938.234301300,631.750730648,0.000000000
16.600000000,939.907843753,635.383808634,0.000000000
16.800000000,941.581386206,639.016886621,0.000000000
17.000000000,943.254928659,642.649964608,0.000000000
17.200000000,944.928471112,646.283042595,0.000000000
17.400000000,946.602013565,649.916120582,0.000000000
17.600000000,948.275556018,653.549198568,0.000000000
17.800000000,949.949098471,657.182276555,0.000000000
18.000000000,951.622640924,660.815354542,0.000000000
18.200000000,953.296183377,664.448432529,0.000000000
