time_s,x_m,y_m,z_m
0.000000000,496.023237397,326.763867379,0.000000000
0.200000000,495.859558874,328.396665832,0.000000000
0.400000000,495.695880352,330.029464285,0.000000000
0.600000000,495.532201829,331.662262739,0.000000000
0.800000000,495.368523306,333.295061192,0.000000000
1.000000000,495.204844784,334.927859645,0.000000000
1.200000000,495.041166261,336.560658098,0.000000000
1.400000000,494.877487738,338.193456551,0.000000000
1.600000000,494.713809216,339.826255005,0.000000000
1.800000000,494.550130693,341.459053458,0.000000000
2.000000000,494.386452170,343.091851911,0.000000000
2.200000000,494.222773648,344.724650364,0.000000000
2.400000000,494.059095125,346.357448818,0.000000000
2.600000000,493.895416602,347.990247271,0.000000000
2.800000000,493.731738079,349.623045724,0.000000000
3.000000000,493.568059557,351.255844177,0.000000000
3.200000000,493.404381034,352.888642631,0.000000000
3.400000000,493.240702511,354.521441084,0.000000000
3.600000000,493.077023989,356.154239537,0.000000000
3.800000000,492.913345466,357.787037990,0.000000000
4.000000000,492.749666943,359.419836443,0.000000000
4.200000000,492.585988421,361.052634897,0.000000000
4.400000000,492.422309898,362.685433350,0.000000000
4.600000000,492.258631375,364.318231803,0.000000000
4.800000000,492.094952852,365.951030256,0.000000000
5.000000000,491.931274330,367.583828710,0.000000000
5.200000000,491.767595807,369.216627163,0.000000000
5.400000000,491.603917284,370.849425616,0.000000000
5.600000000,491.440238762,372.482224069,0.000000000
5.800000000,491.276560239,374.115022523,0.000000000
6.000000000,491.112881716,375.747820976,0.000000000
6.200000000,490.949203194,377.380619429,0.000000000
6.400000000,490.785524671,379.013417882,0.000000000
6.600000000,490.621846148,380.646216335,0.000000000
6.800000000,490.458167625,382.279014789,0.000000000
7.000000000,490.294489103,383.911813242,0.000000000
7.200000000,490.130810580,385.544611695,0.000000000
7.400000000,489.967132057,387.177410148,0.000000000
7.600000000,489.803453535,388.810208602,0.000000000
7.800000000,489.639775012,390.443007055,0.000000000
8.000000000,489.476096489,392.075805508,0.000000000
8.200000000,489.312417967,393.708603961,0.000000000
8.400000000,489.148739444,395.341402415,0.000000000
8.600000000,488.985060921,396.974200868,0.000000000
8.800000000,488.821382399,398.606999321,0.000000000
9.000000000,488.657703876,400.239797774,0.000000000
9.200000000,488.494025353,401.872596227,0.000000000
9.400000000,488.330346830,403.505394681,0.000000000
9.600000000,488.166668308,405.138193134,0.000000000
9.800000000,488.002989785,406.770991587,0.000000000
10.000000000,487.839311262,408.403790040,0.000000000
10.200000000,487.675632740,410.036588494,0.000000000
10.400000000,487.511954217,411.669386947,0.000000000
10.600000000,487.348275694,413.302185400,0.000000000
10.800000000,487.184597172,414.934983853,0.000000000
11.000000000,487.020918649,416.567782307,0.000000000
11.200000000,486.857240126,418.200580760,0.000000000
11.400000000,486.693561603,419.833379213,0.000000000
11.600000000,486.529883081,421.466177666,0.000000000
11.800000000,486.366204558,423.098976119,0.000000000
12.000000000,486.202526035,424.731774573,0.000000000
12.200000000,486.038847513,426.364573026,0.000000000
12.400000000,485.875168990,427.997371479,0.000000000
12.600000000,485.711490467,429.630169932,0.000000000
12.800000000,485.547811945,431.262968386,0.000000000
13.000000000,485.384133422,432.895766839,0.000000000
13.200000000,485.220454899,434.528565292,0.000000000
13.400000000,485.056776377,436.161363745,0.000000000
13.600000000,484.893097854,437.794162199,0.000000000
13.800000000,484.729419331,439.426960652,0.000000000
14.000000000,484.565740808,441.059759105,0.000000000
14.200000000,484.402062286,442.692557558,0.000000000
14.400000000,484.238383763,444.325356012,0.000000000
14.600000000,484.074705240,445.958154465,0.000000000
14.800000000,483.911026718,447.590952918,0.000000000
15.000000000,483.747348195,449.223751371,0.000000000
15.200000000,483.583669672,450.856549824,0.000000000
15.400000000,483.419991150,452.489348278,0.000000000
15.600000000,483.256312627,454.122146731,0.000000000
15.800000000,483.092634104,455.754945184,0.000000000
16.000000000,482.928955581,457.387743637,0.000000000
16.200000000,482.765277059,459.020542091,0.000000000
16.400000000,482.601598536,460.653340544,0.000000000
16.600000000,482.437920013,462.286138997,0.000000000
16.800000000,482.274241491,463.918937450,0.000000000
17.000000000,482.110562968,465.551735904,0.000000000
17.200000000,481.946884445,467.184534357,0.000000000
17.400000000,481.783205923,468.817332810,0.000000000
17.600000000,481.619527400,470.450131263,0.000000000
17.800000000,481.455848877,472.082929716,0.000000000
18.000000000,481.292170354,473.715728170,0.000000000
18.200000000,481.128491832,475.348526623,0.000000000
18.400000000,480.964813309,476.981325076,0.000000000
18.600000000,480.801134786,478.614123529,0.000000000
18.800000000,480.637456264,480.246921983,0.000000000
19.000000000,480.473777741,481.879720436,0.000000000
19.200000000,480.310099218,483.512518889,0.000000000
19.400000000,480.146420696,485.145317342,0.000000000
19.600000000,479.982742173,486.778115796,0.000000000
19.800000000,479.819063650,488.410914249,0.000000000
20.000000000,479.655385128,490.043712702,0.000000000
20.200000000,479.491706605,491.676511155,0.000000000
20.400000000,479.328028082,493.309309608,0.000000000
20.600000000,479.164349559,494.942108062,0.000000000
20.800000000,479.000671037,496.574906515,0.000000000
21.000000000,478.836992514,498.207704968,0.000000000
21.200000000,478.673313991,499.840503421,0.000000000
21.400000000,478.509635469,501.473301875,0.000000000
21.600000000,478.345956946,503.106100328,0.000000000
21.800000000,478.182278423,504.738898781,0.000000000
22.000000000,478.018599901,506.371697234,0.000000000
22.200000000,477.854921378,508.004495688,0.000000000
22.400000000,477.691242855,509.637294141,0.000000000
22.600000000,477.527564332,511.270092594,0.000000000
22.800000000,477.363885810,512.902891047,0.000000000
23.000000000,477.200207287,514.535689500,0.000000000
23.200000000,477.036528764,516.168487954,0.000000000
23.400000000,476.872850242,517.801286407,0.000000000
23.600000000,476.709171719,519.434084860,0.000000000
23.800000000,476.545493196,521.066883313,0.000000000
24.000000000,476.381814674,522.699681767,0.000000000
24.200000000,476.218136151,524.332480220,0.000000000
24.400000000,476.054457628,525.965278673,0.000000000
24.600000000,475.890779105,527.598077126,0.000000000
24.800000000,475.727100583,529.230875580,0.000000000
25.000000000,475.563422060,530.863674033,0.000000000
25.200000000,475.399743537,532.496472486,0.000000000
25.400000000,475.236065015,534.129270939,0.000000000
25.600000000,475.072386492,535.762069392,0.000000000
25.800000000,474.908707969,537.394867846,0.000000000
26.000000000,474.745029447,539.027666299,0.000000000
26.200000000,474.581350924,540.660464752,0.000000000
26.400000000,474.417672401,542.293263205,0.000000000
26.600000000,474.253993879,543.926061659,0.000000000
26.800000000,474.090315356,545.558860112,0.000000000
