time_s,x_m,y_m,z_m
0.000000000,751.754458734,193.318790877,0.000000000
0.200000000,749.576709818,194.742107949,0.000000000
0.400000000,747.398960902,196.165425022,0.000000000
0.600000000,745.221211987,197.588742095,0.000000000
0.800000000,743.043463071,199.012059167,0.000000000
1.000000000,740.865714155,200.435376240,0.000000000
1.200000000,738.687965239,201.858693312,0.000000000
1.400000000,736.510216323,203.282010385,0.000000000
1.600000000,734.332467407,204.705327458,0.000000000
1.800000000,732.154718491,206.128644530,0.000000000
2.000000000,729.976969575,207.551961603,0.000000000
2.200000000,727.799220659,208.975278675,0.000000000
2.400000000,725.621471743,210.398595748,0.000000000
2.600000000,723.443722827,211.821912821,0.000000000
2.800000000,721.265973911,213.245229893,0.000000000
3.000000000,719.088224995,214.668546966,0.000000000
3.200000000,716.910476079,216.091864039,0.000000000
3.400000000,714.732727163,217.515181111,0.000000000
3.600000000,712.554978247,218.938498184,0.000000000
3.800000000,710.377229331,220.361815256,0.000000000
4.000000000,708.199480415,221.785132329,0.000000000
4.200000000,706.021731500,223.208449402,0.000000000
4.400000000,703.843982584,224.631766474,0.000000000
4.600000000,701.666233668,226.055083547,0.000000000
4.800000000,699.488484752,227.478400619,0.000000000
5.000000000,697.310735836,228.901717692,0.000000000
5.200000000,695.132986920,230.325034765,0.000000000
5.400000000,692.955238004,231.748351837,0.000000000
5.600000000,690.777489088,233.171668910,0.000000000
5.800000000,688.599740172,234.594985983,0.000000000
6.000000000,686.421991256,236.018303055,0.000000000
6.200000000,684.244242340,237.441620128,0.000000000
6.400000000,682.066493424,238.864937200,0.000000000
6.600000000,679.888744508,240.288254273,0.000000000
6.800000000,677.710995592,241.711571346,0.000000000
7.000000000,675.533246676,243.134888418,0.000000000
7.200000000,673.355497760,244.558205491,0.000000000
7.400000000,671.177748844,245.981522563,0.000000000
7.600000000,668.999999929,247.404839636,0.000000000
7.800000000,666.822251013,248.828156709,0.000000000
8.000000000,664.644502097,250.251473781,0.000000000
8.200000000,662.466753181,251.674790854,0.000000000
8.400000000,660.289004265,253.098107926,0.000000000
8.600000000,658.111255349,254.521424999,0.000000000
8.800000000,655.933506433,255.944742072,0.000000000
9.000000000,653.755757517,257.368059144,0.000000000
9.200000000,651.578008601,258.791376217,0.000000000
9.400000000,649.400259685,260.214693290,0.000000000
9.600000000,647.222510769,261.638010362,0.000000000
9.800000000,645.044761853,263.061327435,0.000000000
10.000000000,642.867012937,264.484644507,0.000000000
10.200000000,640.689264021,265.907961580,0.000000000
10.400000000,638.511515105,267.331278653,0.000000000
10.600000000,636.333766189,268.754595725,0.000000000
10.800000000,634.156017273,270.177912798,0.000000000
11.000000000,631.978268358,271.601229870,0.000000000
11.200000000,629.800519442,273.024546943,0.000000000
11.400000000,627.622770526,274.447864016,0.000000000
11.600000000,625.445021610,275.871181088,0.000000000
11.800000000,623.267272694,277.294498161,0.000000000
12.000000000,621.089523778,278.717815234,0.000000000
12.200000000,618.911774862,280.141132306,0.000000000
12.400000000,616.734025946,281.564449379,0.000000000
12.600000000,614.556277030,282.987766451,0.000000000
12.800000000,612.378528114,284.411083524,0.000000000
13.000000000,610.200779198,285.834400597,0.000000000
13.200000000,608.023030282,287.257717669,0.000000000
13.400000000,605.845281366,288.681034742,0.000000000
13.600000000,603.667532450,290.104351814,0.000000000
13.800000000,601.489783534,291.527668887,0.000000000
14.000000000,599.312034618,292.950985960,0.000000000
14.200000000,597.134285702,294.374303032,0.000000000
14.400000000,594.956536787,295.797620105,0.000000000
14.600000000,592.778787871,297.220937178,0.000000000
14.800000000,590.601038955,298.644254250,0.000000000
15.000000000,588.423290039,300.067571323,0.000000000
15.200000000,586.245541123,301.490888395,0.000000000
15.400000000,584.067792207,302.914205468,0.000000000
15.600000000,581.890043291,304.337522541,0.000000000
15.800000000,579.712294375,305.760839613,0.000000000
16.000000000,577.534545459,307.184156686,0.000000000
16.200000000,575.356796543,308.607473758,0.000000000
16.400000000,573.179047627,310.030790831,0.000000000
16.600000000,571.001298711,311.454107904,0.000000000
16.800000000,568.823549795,312.877424976,0.000000000
17.000000000,566.645800879,314.300742049,0.000000000
17.200000000,564.468051963,315.724059122,0.000000000
17.400000000,562.290303047,317.147376194,0.000000000
17.600000000,560.112554131,318.570693267,0.000000000
17.800000000,557.934805216,319.994010339,0.000000000
18.000000000,555.757056300,321.417327412,0.000000000
18.200000000,553.579307384,322.840644485,0.000000000
18.400000000,551.401558468,324.263961557,0.000000000
18.600000000,549.223809552,325.687278630,0.000000000
18.800000000,547.046060636,327.110595702,0.000000000
19.000000000,544.868311720,328.533912775,0.000000000
19.200000000,542.690562804,329.957229848,0.000000000
19.400000000,540.512813888,331.380546920,0.000000000
19.600000000,538.335064972,332.803863993,0.000000000
19.800000000,536.157316056,334.227181065,0.000000000
20.000000000,533.979567140,335.650498138,0.000000000
20.200000000,531.801818224,337.073815211,0.000000000
20.400000000,529.624069308,338.497132283,0.000000000
20.600000000,527.446320392,339.920449356,0.000000000
20.800000000,525.268571476,341.343766429,0.000000000
21.000000000,523.090822560,342.767083501,0.000000000
21.200000000,520.913073645,344.190400574,0.000000000
21.400000000,518.735324729,345.613717646,0.000000000
21.600000000,516.557575813,347.037034719,0.000000000
21.800000000,514.379826897,348.460351792,0.000000000
22.000000000,512.202077981,349.883668864,0.000000000
22.200000000,510.024329065,351.306985937,0.000000000
22.400000000,507.846580149,352.730303009,0.000000000
22.600000000,505.668831233,354.153620082,0.000000000
22.800000000,503.491082317,355.576937155,0.000000000
23.000000000,501.313333401,357.000254227,0.000000000
23.200000000,499.135584485,358.423571300,0.000000000
23.400000000,496.957835569,359.846888373,0.000000000
23.600000000,494.780086653,361.270205445,0.000000000
23.800000000,492.602337737,362.693522518,0.000000000
24.000000000,490.424588821,364.116839590,0.000000000
24.200000000,488.246839905,365.540156663,0.000000000
24.400000000,486.069090989,366.963473736,0.000000000
24.600000000,483.891342074,368.386790808,0.000000000
24.800000000,481.713593158,369.810107881,0.000000000
25.000000000,479.535844242,371.233424953,0.000000000
25.200000000,477.358095326,372.656742026,0.000000000
25.400000000,475.180346410,374.080059099,0.000000000
25.600000000,473.002597494,375.503376171,0.000000000
25.800000000,470.824848578,376.926693244,0.000000000
26.000000000,468.647099662,378.350010317,0.000000000
26.200000000,466.469350746,379.773327389,0.000000000
26.400000000,464.291601830,381.196644462,0.000000000
26.600000000,462.113852914,382.619961534,0.000000000
26.800000000,459.936103998,384.043278607,0.000000000
27.000000000,457.758355082,385.466595680,0.000000000
27.200000000,455.580606166,386.889912752,0.000000000
27.400000000,453.402857250,388.313229825,0.000000000
27.600000000,451.225108334,389.736546897,0.000000000
27.800000000,449.047359418,391.159863970,0.000000000
28.000000000,446.869610502,392.583181043,0.000000000
28.200000000,444.691861587,394.006498115,0.000000000
28.400000000,442.514112671,395.429815188,0.000000000
28.600000000,440.336363755,396.853132261,0.000000000
28.800000000,438.158614839,398.276449333,0.000000000
29.000000000,435.980865923,399.699766406,0.000000000
29.200000000,433.803117007,401.123083478,0.000000000
29.400000000,431.625368091,402.546400551,0.000000000
29.600000000,429.447619175,403.969717624,0.000000000
29.800000000,427.269870259,405.393034696,0.000000000
30.000000000,425.092121343,406.816351769,0.000000000
30.200000000,422.914372427,408.239668841,0.000000000
30.400000000,420.736623511,409.662985914,0.000000000
30.600000000,418.558874595,411.086302987,0.000000000
30.800000000,416.381125679,412.509620059,0.000000000
31.000000000,414.203376763,413.932937132,0.000000000
31.200000000,412.025627847,415.356254205,0.000000000
31.400000000,409.847878931,416.779571277,0.000000000
31.600000000,407.670130016,418.202888350,0.000000000
31.800000000,405.492381100,419.626205422,0.000000000
32.000000000,403.314632184,421.049522495,0.000000000
32.200000000,401.136883268,422.472839568,0.000000000
32.400000000,398.959134352,423.896156640,0.000000000
32.600000000,396.781385436,425.319473713,0.000000000
32.800000000,394.603636520,426.742790785,0.000000000
33.000000000,392.425887604,428.166107858,0.000000000
33.200000000,390.248138688,429.589424931,0.000000000
33.400000000,388.070389772,431.012742003,0.000000000
33.600000000,385.892640856,432.436059076,0.000000000
33.800000000,383.714891940,433.859376148,0.000000000
34.000000000,381.537143024,435.282693221,0.000000000
34.200000000,379.359394108,436.706010294,0.000000000
34.400000000,377.181645192,438.129327366,0.000000000
34.600000000,375.003896276,439.552644439,0.000000000
34.800000000,372.826147360,440.975961512,0.000000000
35.000000000,370.648398445,442.399278584,0.000000000
35.200000000,368.470649529,443.822595657,0.000000000
35.400000000,366.292900613,445.245912729,0.000000000
35.600000000,364.115151697,446.669229802,0.000000000
35.800000000,361.937402781,448.092546875,0.000000000
36.000000000,359.759653865,449.515863947,0.000000000
36.200000000,357.581904949,450.939181020,0.000000000
36.400000000,355.404156033,452.362498092,0.000000000
36.600000000,353.226407117,453.785815165,0.000000000
36.800000000,351.048658201,455.209132238,0.000000000
37.000000000,348.870909285,456.632449310,0.000000000
37.200000000,346.693160369,458.055766383,0.000000000
37.400000000,344.515411453,459.479083456,0.000000000
37.600000000,342.337662537,460.902400528,0.000000000
37.800000000,340.159913621,462.325717601,0.000000000
38.000000000,337.982164705,463.749034673,0.000000000
38.200000000,335.804415789,465.172351746,0.000000000
38.400000000,333.626666874,466.595668819,0.000000000
38.600000000,331.448917958,468.018985891,0.000000000
38.800000000,329.271169042,469.442302964,0.000000000
39.000000000,327.093420126,470.865620036,0.000000000
39.200000000,324.915671210,472.288937109,0.000000000
39.400000000,322.737922294,473.712254182,0.000000000
39.600000000,320.560173378,475.135571254,0.000000000
39.800000000,318.382424462,476.558888327,0.000000000
40.000000000,316.204675546,477.982205400,0.000000000
40.200000000,314.026926630,479.405522472,0.000000000
40.400000000,311.849177714,480.828839545,0.000000000
40.600000000,309.671428798,482.252156617,0.000000000
