time_s,x_m,y_m,z_m
0.000000000,846.935017269,718.410704743,0.000000000
0.200000000,843.475590370,716.402629661,0.000000000
0.400000000,840.016163472,714.394554579,0.000000000
0.600000000,836.556736574,712.386479497,0.000000000
0.800000000,833.097309675,710.378404415,0.000000000
1.000000000,829.637882777,708.370329333,0.000000000
1.200000000,826.178455879,706.362254251,0.000000000
1.400000000,822.719028980,704.354179169,0.000000000
1.600000000,819.259602082,702.346104087,0.000000000
1.800000000,815.800175184,700.338029005,0.000000000
2.000000000,812.340748285,698.329953923,0.000000000
2.200000000,808.881321387,696.321878841,0.000000000
2.400000000,805.421894488,694.313803759,0.000000000
2.600000000,801.962467590,692.305728677,0.000000000
2.800000000,798.503040692,690.297653595,0.000000000
3.000000000,795.043613793,688.289578513,0.000000000
3.200000000,791.584186895,686.281503431,0.000000000
3.400000000,788.124759997,684.273428349,0.000000000
3.600000000,784.665333098,682.265353267,0.000000000
3.800000000,781.205906200,680.257278185,0.000000000
4.000000000,777.746479302,678.249203103,0.000000000
4.200000000,774.287052403,676.241128021,0.000000000
4.400000000,770.827625505,674.233052939,0.000000000
4.600000000,767.368198607,672.224977857,0.000000000
4.800000000,763.908771708,670.216902775,0.000000000
5.000000000,760.449344810,668.208827693,0.000000000
5.200000000,756.989917912,666.200752611,0.000000000
5.400000000,753.530491013,664.192677529,0.000000000
5.600000000,750.071064115,662.184602447,0.000000000
5.800000000,746.611637217,660.176527365,0.000000000
6.000000000,743.152210318,658.168452283,0.000000000
6.200000000,739.692783420,656.160377201,0.000000000
6.400000000,736.233356521,654.152302119,0.000000000
6.600000000,732.773929623,652.144227037,0.000000000
6.800000000,729.314502725,650.136151955,0.000000000
7.000000000,725.855075826,648.128076873,0.000000000
7.200000000,722.395648928,646.120001791,0.000000000
7.400000000,718.936222030,644.111926709,0.000000000
7.600000000,715.476795131,642.103851627,0.000000000
7.800000000,712.017368233,640.095776545,0.000000000
8.000000000,708.557941335,638.087701463,0.000000000
8.200000000,705.098514436,636.079626381,0.000000000
8.400000000,701.639087538,634.071551299,0.000000000
8.600000000,698.179660640,632.063476217,0.000000000
8.800000000,694.720233741,630.055401135,0.000000000
9.000000000,691.260806843,628.047326053,0.000000000
9.200000000,687.801379945,626.039250971,0.000000000
9.400000000,684.341953046,624.031175889,0.000000000
9.600000000,680.882526148,622.023100807,0.000000000
9.800000000,677.423099249,620.015025725,0.000000000
10.000000000,673.963672351,618.006950643,0.000000000
10.200000000,670.504245453,615.998875561,0.000000000
10.400000000,667.044818554,613.990800479,0.000000000
10.600000000,663.585391656,611.982725397,0.000000000
10.800000000,660.125964758,609.974650315,0.000000000
11.000000000,656.666537859,607.966575233,0.000000000
