time_s,x_m,y_m,z_m
0.000000000,998.636955998,718.955205771,0.000000000
0.200000000,998.327486376,722.943216372,0.000000000
0.400000000,998.018016754,726.931226973,0.000000000
0.600000000,997.708547132,730.919237574,0.000000000
0.800000000,997.399077510,734.907248175,0.000000000
1.000000000,997.089607888,738.895258776,0.000000000
1.200000000,996.780138266,742.883269376,0.000000000
1.400000000,996.470668644,746.871279977,0.000000000
1.600000000,996.161199022,750.859290578,0.000000000
1.800000000,995.851729400,754.847301179,0.000000000
2.000000000,995.542259778,758.835311780,0.000000000
2.200000000,995.232790156,762.823322381,0.000000000
2.400000000,994.923320534,766.811332982,0.000000000
2.600000000,994.613850912,770.799343583,0.000000000
2.800000000,994.304381290,774.787354184,0.000000000
3.000000000,993.994911668,778.775364785,0.000000000
3.200000000,993.685442046,782.763375386,0.000000000
3.400000000,993.375972424,786.751385987,0.000000000
3.600000000,993.066502802,790.739396587,0.000000000
3.800000000,992.757033180,794.727407188,0.000000000
4.000000000,992.447563558,798.715417789,0.000000000
4.200000000,992.138093936,802.703428390,0.000000000
4.400000000,991.828624314,806.691438991,0.000000000
4.600000000,991.519154692,810.679449592,0.000000000
4.800000000,991.209685070,814.667460193,0.000000000
5.000000000,990.900215448,818.655470794,0.000000000
5.200000000,990.590745826,822.643481395,0.000000000
5.400000000,990.281276204,826.631491996,0.000000000
5.600000000,989.971806582,830.619502597,0.000000000
5.800000000,989.662336960,834.607513198,0.000000000
6.000000000,989.352867338,838.595523799,0.000000000
6.200000000,989.043397716,842.583534399,0.000000000
6.400000000,988.733928094,846.571545000,0.000000000
6.600000000,988.424458472,850.559555601,0.000000000
6.800000000,988.114988850,854.547566202,0.000000000
7.000000000,987.805519228,858.535576803,0.000000000
7.200000000,987.496049606,862.523587404,0.000000000
7.400000000,987.186579984,866.511598005,0.000000000
7.600000000,986.877110362,870.499608606,0.000000000
7.800000000,986.567640740,874.487619207,0.000000000
8.000000000,986.258171118,878.475629808,0.000000000
8.200000000,985.948701496,882.463640409,0.000000000
8.400000000,985.639231874,886.451651010,0.000000000
8.600000000,985.329762252,890.439661611,0.000000000
8.800000000,985.020292630,894.427672211,0.000000000
9.000000000,984.710823008,898.415682812,0.000000000
9.200000000,984.401353386,902.403693413,0.000000000
9.400000000,984.091883764,906.391704014,0.000000000
9.600000000,983.782414142,910.379714615,0.000000000
9.800000000,983.472944520,914.367725216,0.000000000
10.000000000,983.163474898,918.355735817,0.000000000
10.200000000,982.854005276,922.343746418,0.000000000
10.400000000,982.544535654,926.331757019,0.000000000
10.600000000,982.235066032,930.319767620,0.000000000
10.800000000,979.990795495,931.598170896,0.000000000
11.000000000,976.118294259,930.596305546,0.000000000
11.200000000,972.245793024,929.594440196,0.000000000
11.400000000,968.373291788,928.592574845,0.000000000
11.600000000,964.500790552,927.590709495,0.000000000
11.800000000,960.628289317,926.588844144,0.000000000
12.000000000,956.755788081,925.586978794,0.000000000
12.200000000,952.883286846,924.585113444,0.000000000
12.400000000,949.010785610,923.583248093,0.000000000
12.600000000,945.138284375,922.581382743,0.000000000
12.800000000,941.265783139,921.579517392,0.000000000
13.000000000,937.393281903,920.577652042,0.000000000
13.200000000,933.520780668,919.575786691,0.000000000
13.400000000,929.648279432,918.573921341,0.000000000
13.600000000,925.775778197,917.572055991,0.000000000
13.800000000,921.903276961,916.570190640,0.000000000
14.000000000,918.030775725,915.568325290,0.000000000
14.200000000,914.158274490,914.566459939,0.000000000
14.400000000,910.285773254,913.564594589,0.000000000
14.600000000,906.413272019,912.562729238,0.000000000
14.800000000,902.540770783,911.560863888,0.000000000
15.000000000,898.668269547,910.558998538,0.000000000
15.200000000,894.795768312,909.557133187,0.000000000
15.400000000,890.923267076,908.555267837,0.000000000
15.600000000,887.050765841,907.553402486,0.000000000
15.800000000,883.178264605,906.551537136,0.000000000
16.000000000,879.305763370,905.549671785,0.000000000
16.200000000,875.433262134,904.547806435,0.000000000
16.400000000,871.560760898,903.545941085,0.000000000
16.600000000,867.688259663,902.544075734,0.000000000
16.800000000,863.815758427,901.542210384,0.000000000
17.000000000,859.943257192,900.540345033,0.000000000
17.200000000,856.070755956,899.538479683,0.000000000
17.400000000,852.198254720,898.536614332,0.000000000
17.600000000,848.325753485,897.534748982,0.000000000
17.800000000,844.453252249,896.532883632,0.000000000
18.000000000,840.580751014,895.531018281,0.000000000
18.200000000,836.708249778,894.529152931,0.000000000
18.400000000,832.835748543,893.527287580,0.000000000
18.600000000,828.963247307,892.525422230,0.000000000
18.800000000,825.090746071,891.523556879,0.000000000
19.000000000,821.218244836,890.521691529,0.000000000
19.200000000,817.345743600,889.519826179,0.000000000
19.400000000,813.473242365,888.517960828,0.000000000
19.600000000,809.600741129,887.516095478,0.000000000
19.800000000,805.728239893,886.514230127,0.000000000
20.000000000,801.855738658,885.512364777,0.000000000
20.200000000,797.983237422,884.510499426,0.000000000
20.400000000,794.110736187,883.508634076,0.000000000
20.600000000,790.238234951,882.506768726,0.000000000
20.800000000,786.365733715,881.504903375,0.000000000
21.000000000,782.493232480,880.503038025,0.000000000
21.200000000,778.620731244,879.501172674,0.000000000
21.400000000,774.748230009,878.499307324,0.000000000
21.600000000,770.875728773,877.497441974,0.000000000
21.800000000,767.003227538,876.495576623,0.000000000
22.000000000,763.130726302,875.493711273,0.000000000
22.200000000,759.258225066,874.491845922,0.000000000
22.400000000,755.385723831,873.489980572,0.000000000
22.600000000,751.513222595,872.488115221,0.000000000
22.800000000,747.640721360,871.486249871,0.000000000
23.000000000,743.768220124,870.484384521,0.000000000
23.200000000,739.895718888,869.482519170,0.000000000
23.400000000,736.023217653,868.480653820,0.000000000
23.600000000,732.150716417,867.478788469,0.000000000
23.800000000,728.278215182,866.476923119,0.000000000
24.000000000,724.405713946,865.475057768,0.000000000
24.200000000,720.533212711,864.473192418,0.000000000
24.400000000,716.660711475,863.471327068,0.000000000
24.600000000,712.788210239,862.469461717,0.000000000
24.800000000,708.915709004,861.467596367,0.000000000
25.000000000,705.043207768,860.465731016,0.000000000
25.200000000,701.170706533,859.463865666,0.000000000
25.400000000,697.298205297,858.462000315,0.000000000
25.600000000,693.425704061,857.460134965,0.000000000
25.800000000,689.553202826,856.458269615,0.000000000
26.000000000,685.680701590,855.456404264,0.000000000
26.200000000,681.808200355,854.454538914,0.000000000
26.400000000,677.935699119,853.452673563,0.000000000
26.600000000,674.063197883,852.450808213,0.000000000
26.800000000,670.190696648,851.448942862,0.000000000
27.000000000,666.318195412,850.447077512,0.000000000
27.200000000,662.445694177,849.445212162,0.000000000
27.400000000,658.573192941,848.443346811,0.000000000
27.600000000,654.700691706,847.441481461,0.000000000
27.800000000,650.828190470,846.439616110,0.000000000
28.000000000,646.955689234,845.437750760,0.000000000
28.200000000,643.083187999,844.435885409,0.000000000
28.400000000,639.210686763,843.434020059,0.000000000
28.600000000,635.338185528,842.432154709,0.000000000
28.800000000,631.465684292,841.430289358,0.000000000
29.000000000,627.593183056,840.428424008,0.000000000
29.200000000,623.720681821,839.426558657,0.000000000
29.400000000,619.848180585,838.424693307,0.000000000
29.600000000,615.975679350,837.422827956,0.000000000
29.800000000,612.103178114,836.420962606,0.000000000
30.000000000,608.230676879,835.419097256,0.000000000
30.200000000,604.358175643,834.417231905,0.000000000
30.400000000,600.485674407,833.415366555,0.000000000
30.600000000,596.613173172,832.413501204,0.000000000
30.800000000,592.740671936,831.411635854,0.000000000
31.000000000,588.868170701,830.409770503,0.000000000
31.200000000,584.995669465,829.407905153,0.000000000
31.400000000,581.123168229,828.406039803,0.000000000
31.600000000,577.250666994,827.404174452,0.000000000
31.800000000,573.378165758,826.402309102,0.000000000
32.000000000,569.505664523,825.400443751,0.000000000
32.200000000,565.633163287,824.398578401,0.000000000
32.400000000,561.760662051,823.396713051,0.000000000
32.600000000,557.888160816,822.394847700,0.000000000
32.800000000,554.015659580,821.392982350,0.000000000
33.000000000,550.143158345,820.391116999,0.000000000
33.200000000,546.270657109,819.389251649,0.000000000
33.400000000,542.398155874,818.387386298,0.000000000
33.600000000,538.525654638,817.385520948,0.000000000
33.800000000,534.653153402,816.383655598,0.000000000
34.000000000,530.780652167,815.381790247,0.000000000
34.200000000,526.908150931,814.379924897,0.000000000
34.400000000,523.035649696,813.378059546,0.000000000
34.600000000,519.163148460,812.376194196,0.000000000
34.800000000,515.290647224,811.374328845,0.000000000
35.000000000,511.418145989,810.372463495,0.000000000
35.200000000,507.545644753,809.370598145,0.000000000
35.400000000,503.673143518,808.368732794,0.000000000
35.600000000,499.800642282,807.366867444,0.000000000
35.800000000,495.928141047,806.365002093,0.000000000
36.000000000,492.055639811,805.363136743,0.000000000
36.200000000,488.183138575,804.361271392,0.000000000
36.400000000,484.310637340,803.359406042,0.000000000
36.600000000,480.438136104,802.357540692,0.000000000
36.800000000,476.565634869,801.355675341,0.000000000
37.000000000,472.693133633,800.353809991,0.000000000
37.200000000,468.820632397,799.351944640,0.000000000
37.400000000,464.948131162,798.350079290,0.000000000
