time_s,x_m,y_m,z_m
0.000000000,777.345734968,953.371064504,0.000000000
0.200000000,775.984659978,952.230311549,0.000000000
0.400000000,774.623584988,951.089558593,0.000000000
0.600000000,773.262509997,949.948805637,0.000000000
0.800000000,771.901435007,948.808052682,0.000000000
1.000000000,770.540360017,947.667299726,0.000000000
1.200000000,769.179285027,946.526546770,0.000000000
1.400000000,767.818210037,945.385793815,0.000000000
1.600000000,766.457135046,944.245040859,0.000000000
1.800000000,765.096060056,943.104287903,0.000000000
2.000000000,763.734985066,941.963534948,0.000000000
2.200000000,762.373910076,940.822781992,0.000000000
2.400000000,761.012835086,939.682029036,0.000000000
2.600000000,759.651760096,938.541276080,0.000000000
2.800000000,758.290685105,937.400523125,0.000000000
3.000000000,756.929610115,936.259770169,0.000000000
3.200000000,755.568535125,935.119017213,0.000000000
3.400000000,754.207460135,933.978264258,0.000000000
3.600000000,752.846385145,932.837511302,0.000000000
3.800000000,751.485310154,931.696758346,0.000000000
4.000000000,750.124235164,930.556005391,0.000000000
4.200000000,748.763160174,929.415252435,0.000000000
4.400000000,747.402085184,928.274499479,0.000000000
4.600000000,746.041010194,927.133746524,0.000000000
4.800000000,744.679935203,925.992993568,0.000000000
5.000000000,743.318860213,924.852240612,0.000000000
5.200000000,741.957785223,923.711487656,0.000000000
5.400000000,740.596710233,922.570734701,0.000000000
5.600000000,739.235635243,921.429981745,0.000000000
5.800000000,737.874560252,920.289228789,0.000000000
6.000000000,736.513485262,919.148475834,0.000000000
6.200000000,735.152410272,918.007722878,0.000000000
6.400000000,733.791335282,916.866969922,0.000000000
6.600000000,732.430260292,915.726216967,0.000000000
6.800000000,731.069185301,914.585464011,0.000000000
7.000000000,729.708110311,913.444711055,0.000000000
7.200000000,728.347035321,912.303958100,0.000000000
7.400000000,726.985960331,911.163205144,0.000000000
7.600000000,725.624885341,910.022452188,0.000000000
7.800000000,724.263810351,908.881699232,0.000000000
8.000000000,722.902735360,907.740946277,0.000000000
8.200000000,721.541660370,906.600193321,0.000000000
8.400000000,720.180585380,905.459440365,0.000000000
8.600000000,718.819510390,904.318687410,0.000000000
8.800000000,717.458435400,903.177934454,0.000000000
9.000000000,716.097360409,902.037181498,0.000000000
9.200000000,714.736285419,900.896428543,0.000000000
9.400000000,713.375210429,899.755675587,0.000000000
9.600000000,712.014135439,898.614922631,0.000000000
9.800000000,710.653060449,897.474169676,0.000000000
10.000000000,709.291985458,896.333416720,0.000000000
10.200000000,707.930910468,895.192663764,0.000000000
10.400000000,706.569835478,894.051910809,0.000000000
10.600000000,705.208760488,892.911157853,0.000000000
10.800000000,703.847685498,891.770404897,0.000000000
11.000000000,702.486610507,890.629651941,0.000000000
11.200000000,701.125535517,889.488898986,0.000000000
11.400000000,699.764460527,888.348146030,0.000000000
11.600000000,698.403385537,887.207393074,0.000000000
11.800000000,697.042310547,886.066640119,0.000000000
12.000000000,695.681235556,884.925887163,0.000000000
12.200000000,694.320160566,883.785134207,0.000000000
12.400000000,692.959085576,882.644381252,0.000000000
12.600000000,691.598010586,881.503628296,0.000000000
12.800000000,690.236935596,880.362875340,0.000000000
13.000000000,688.875860606,879.222122385,0.000000000
13.200000000,687.514785615,878.081369429,0.000000000
13.400000000,686.153710625,876.940616473,0.000000000
13.600000000,684.792635635,875.799863517,0.000000000
13.800000000,683.431560645,874.659110562,0.000000000
14.000000000,682.070485655,873.518357606,0.000000000
14.200000000,680.709410664,872.377604650,0.000000000
14.400000000,679.348335674,871.236851695,0.000000000
14.600000000,677.987260684,870.096098739,0.000000000
