time_s,x_m,y_m,z_m
0.000000000,599.068223775,530.725169886,0.000000000
0.200000000,601.206538035,530.000810093,0.000000000
0.400000000,603.344852295,529.276450299,0.000000000
0.600000000,605.483166555,528.552090506,0.000000000
0.800000000,607.621480816,527.827730712,0.000000000
1.000000000,609.759795076,527.103370919,0.000000000
1.200000000,611.898109336,526.379011125,0.000000000
1.400000000,614.036423596,525.654651332,0.000000000
1.600000000,616.174737856,524.930291538,0.000000000
1.800000000,618.313052117,524.205931745,0.000000000
2.000000000,620.451366377,523.481571951,0.000000000
2.200000000,622.589680637,522.757212158,0.000000000
2.400000000,624.727994897,522.032852364,0.000000000
2.600000000,626.866309157,521.308492571,0.000000000
2.800000000,629.004623418,520.584132777,0.000000000
3.000000000,631.142937678,519.859772984,0.000000000
3.200000000,633.281251938,519.135413190,0.000000000
3.400000000,635.419566198,518.411053397,0.000000000
3.600000000,637.557880459,517.686693603,0.000000000
3.800000000,639.696194719,516.962333810,0.000000000
4.000000000,641.834508979,516.237974016,0.000000000
4.200000000,643.972823239,515.513614223,0.000000000
4.400000000,646.111137499,514.789254429,0.000000000
4.600000000,648.249451760,514.064894636,0.000000000
4.800000000,650.387766020,513.340534842,0.000000000
5.000000000,652.526080280,512.616175049,0.000000000
5.200000000,654.664394540,511.891815255,0.000000000
5.400000000,656.802708801,511.167455462,0.000000000
5.600000000,658.941023061,510.443095668,0.000000000
5.800000000,661.079337321,509.718735875,0.000000000
6.000000000,663.217651581,508.994376081,0.000000000
6.200000000,665.355965841,508.270016288,0.000000000
6.400000000,667.494280102,507.545656494,0.000000000
6.600000000,669.632594362,506.821296701,0.000000000
6.800000000,671.770908622,506.096936907,0.000000000
7.000000000,673.909222882,505.372577114,0.000000000
7.200000000,676.047537143,504.648217320,0.000000000
7.400000000,678.185851403,503.923857527,0.000000000
7.600000000,680.324165663,503.199497733,0.000000000
7.800000000,682.462479923,502.475137940,0.000000000
8.000000000,684.600794183,501.750778146,0.000000000
8.200000000,686.739108444,501.026418353,0.000000000
8.400000000,688.877422704,500.302058559,0.000000000
8.600000000,691.015736964,499.577698766,0.000000000
8.800000000,693.154051224,498.853338972,0.000000000
9.000000000,695.292365484,498.128979179,0.000000000
9.200000000,697.430679745,497.404619385,0.000000000
9.400000000,699.568994005,496.680259592,0.000000000
9.600000000,701.707308265,495.955899798,0.000000000
9.800000000,703.845622525,495.231540005,0.000000000
10.000000000,705.983936786,494.507180211,0.000000000
10.200000000,708.122251046,493.782820418,0.000000000
10.400000000,710.260565306,493.058460624,0.000000000
10.600000000,712.398879566,492.334100831,0.000000000
10.800000000,714.537193826,491.609741037,0.000000000
11.000000000,716.675508087,490.885381244,0.000000000
11.200000000,718.813822347,490.161021450,0.000000000
11.400000000,720.952136607,489.436661657,0.000000000
11.600000000,723.090450867,488.712301863,0.000000000
11.800000000,725.228765128,487.987942070,0.000000000
12.000000000,727.367079388,487.263582276,0.000000000
12.200000000,729.505393648,486.539222483,0.000000000
12.400000000,731.643707908,485.814862689,0.000000000
12.600000000,733.782022168,485.090502896,0.000000000
12.800000000,735.920336429,484.366143102,0.000000000
13.000000000,738.058650689,483.641783309,0.000000000
13.200000000,740.196964949,482.917423515,0.000000000
