time_s,x_m,y_m,z_m
0.000000000,536.530769130,357.940388319,0.000000000
0.200000000,536.420458220,361.938866968,0.000000000
0.400000000,536.310147311,365.937345616,0.000000000
0.600000000,536.199836401,369.935824265,0.000000000
0.800000000,536.089525492,373.934302913,0.000000000
1.000000000,535.979214582,377.932781562,0.000000000
1.200000000,535.868903672,381.931260211,0.000000000
1.400000000,535.758592763,385.929738859,0.000000000
1.600000000,535.648281853,389.928217508,0.000000000
1.800000000,535.537970944,393.926696156,0.000000000
2.000000000,535.427660034,397.925174805,0.000000000
2.200000000,535.317349124,401.923653454,0.000000000
2.400000000,535.207038215,405.922132102,0.000000000
2.600000000,535.096727305,409.920610751,0.000000000
2.800000000,534.986416395,413.919089399,0.000000000
3.000000000,534.876105486,417.917568048,0.000000000
3.200000000,534.765794576,421.916046696,0.000000000
3.400000000,534.655483667,425.914525345,0.000000000
3.600000000,534.545172757,429.913003994,0.000000000
3.800000000,534.434861847,433.911482642,0.000000000
4.000000000,534.324550938,437.909961291,0.000000000
4.200000000,534.214240028,441.908439939,0.000000000
4.400000000,534.103929119,445.906918588,0.000000000
4.600000000,533.993618209,449.905397237,0.000000000
4.800000000,533.883307299,453.903875885,0.000000000
5.000000000,533.772996390,457.902354534,0.000000000
5.200000000,533.662685480,461.900833182,0.000000000
5.400000000,533.552374570,465.899311831,0.000000000
5.600000000,533.442063661,469.897790480,0.000000000
5.800000000,533.331752751,473.896269128,0.000000000
6.000000000,533.221441842,477.894747777,0.000000000
6.200000000,533.111130932,481.893226425,0.000000000
6.400000000,533.000820022,485.891705074,0.000000000
6.600000000,532.890509113,489.890183722,0.000000000
6.800000000,532.780198203,493.888662371,0.000000000
7.000000000,532.669887294,497.887141020,0.000000000
7.200000000,532.559576384,501.885619668,0.000000000
7.400000000,532.449265474,505.884098317,0.000000000
7.600000000,532.338954565,509.882576965,0.000000000
7.800000000,532.228643655,513.881055614,0.000000000
8.000000000,532.118332746,517.879534263,0.000000000
8.200000000,532.008021836,521.878012911,0.000000000
8.400000000,531.897710926,525.876491560,0.000000000
8.600000000,531.787400017,529.874970208,0.000000000
8.800000000,531.677089107,533.873448857,0.000000000
9.000000000,531.566778197,537.871927506,0.000000000
9.200000000,531.456467288,541.870406154,0.000000000
9.400000000,531.346156378,545.868884803,0.000000000
9.600000000,531.235845469,549.867363451,0.000000000
9.800000000,531.125534559,553.865842100,0.000000000
10.000000000,531.015223649,557.864320749,0.000000000
10.200000000,530.904912740,561.862799397,0.000000000
10.400000000,530.794601830,565.861278046,0.000000000
10.600000000,530.684290921,569.859756694,0.000000000
10.800000000,530.573980011,573.858235343,0.000000000
