time_s,x_m,y_m,z_m
0.000000000,970.423416437,588.449111042,0.000000000
0.200000000,966.643484539,587.140632978,0.000000000
0.400000000,962.863552641,585.832154914,0.000000000
0.600000000,959.083620743,584.523676849,0.000000000
0.800000000,955.303688845,583.215198785,0.000000000
1.000000000,951.523756946,581.906720720,0.000000000
1.200000000,947.743825048,580.598242656,0.000000000
1.400000000,943.963893150,579.289764591,0.000000000
1.600000000,940.183961252,577.981286527,0.000000000
1.800000000,936.404029354,576.672808463,0.000000000
2.000000000,932.624097456,575.364330398,0.000000000
2.200000000,928.844165557,574.055852334,0.000000000
2.400000000,925.064233659,572.747374269,0.000000000
2.600000000,921.284301761,571.438896205,0.000000000
2.800000000,917.504369863,570.130418140,0.000000000
3.000000000,913.724437965,568.821940076,0.000000000
3.200000000,909.944506066,567.513462012,0.000000000
3.400000000,906.164574168,566.204983947,0.000000000
3.600000000,902.384642270,564.896505883,0.000000000
3.800000000,898.604710372,563.588027818,0.000000000
4.000000000,894.824778474,562.279549754,0.000000000
4.200000000,891.044846576,560.971071689,0.000000000
4.400000000,887.264914677,559.662593625,0.000000000
4.600000000,883.484982779,558.354115561,0.000000000
4.800000000,879.705050881,557.045637496,0.000000000
5.000000000,875.925118983,555.737159432,0.000000000
5.200000000,872.145187085,554.428681367,0.000000000
5.400000000,868.365255186,553.120203303,0.000000000
5.600000000,864.585323288,551.811725238,0.000000000
5.800000000,860.805391390,550.503247174,0.000000000
6.000000000,857.025459492,549.194769109,0.000000000
6.200000000,853.245527594,547.886291045,0.000000000
6.400000000,849.465595695,546.577812981,0.000000000
6.600000000,845.685663797,545.269334916,0.000000000
6.800000000,841.905731899,543.960856852,0.000000000
7.000000000,838.125800001,542.652378787,0.000000000
7.200000000,834.345868103,541.343900723,0.000000000
7.400000000,830.565936205,540.035422658,0.000000000
7.600000000,826.786004306,538.726944594,0.000000000
7.800000000,823.006072408,537.418466530,0.000000000
8.000000000,819.226140510,536.109988465,0.000000000
8.200000000,815.446208612,534.801510401,0.000000000
8.400000000,811.666276714,533.493032336,0.000000000
8.600000000,807.886344815,532.184554272,0.000000000
8.800000000,804.106412917,530.876076207,0.000000000
9.000000000,800.326481019,529.567598143,0.000000000
9.200000000,796.546549121,528.259120079,0.000000000
9.400000000,792.766617223,526.950642014,0.000000000
9.600000000,788.986685325,525.642163950,0.000000000
9.800000000,785.206753426,524.333685885,0.000000000
10.000000000,781.426821528,523.025207821,0.000000000
10.200000000,777.646889630,521.716729756,0.000000000
10.400000000,773.866957732,520.408251692,0.000000000
10.600000000,770.087025834,519.099773628,0.000000000
10.800000000,766.307093935,517.791295563,0.000000000
11.000000000,762.527162037,516.482817499,0.000000000
11.200000000,758.747230139,515.174339434,0.000000000
11.400000000,754.967298241,513.865861370,0.000000000
11.600000000,751.187366343,512.557383305,0.000000000
11.800000000,747.407434445,511.248905241,0.000000000
12.000000000,743.627502546,509.940427177,0.000000000
12.200000000,739.847570648,508.631949112,0.000000000
12.400000000,736.067638750,507.323471048,0.000000000
12.600000000,732.287706852,506.014992983,0.000000000
12.800000000,728.507774954,504.706514919,0.000000000
13.000000000,724.727843055,503.398036854,0.000000000
13.200000000,720.947911157,502.089558790,0.000000000
13.400000000,717.167979259,500.781080726,0.000000000
13.600000000,713.388047361,499.472602661,0.000000000
13.800000000,709.608115463,498.164124597,0.000000000
14.000000000,705.828183565,496.855646532,0.000000000
14.200000000,702.048251666,495.547168468,0.000000000
14.400000000,698.268319768,494.238690403,0.000000000
14.600000000,694.488387870,492.930212339,0.000000000
